fight_stat_id,fight_id,fighter_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,event_city,event_country
8614,4307,3915.0,1.0,156.0,48.0,154.0,46.0,0.0,0.0,0.0,0.0,1.0,416,16,3915.0,1976.0,3915.0,3.0,0,4,0,0,12,3,110,165.1,135.0,167.64,0.0,41.68377823408624,28,10,0,0.0,30,0
8613,4307,1976.0,0.0,95.0,36.0,93.0,34.0,4.0,1.0,0.0,0.0,29.0,416,16,3915.0,1976.0,3915.0,3.0,0,4,0,0,12,3,110,170.18,135.0,175.26,1.0,37.17453798767967,10,4,0,0.0,30,0
8612,4306,2102.0,0.0,7.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,416,62,2102.0,2702.0,2702.0,3.0,0,0,0,0,12,1,67,177.8,155.0,180.34,0.0,39.841204654346335,28,16,0,0.0,30,0
8611,4306,2702.0,1.0,48.0,31.0,40.0,24.0,0.0,0.0,0.0,0.0,33.0,416,62,2102.0,2702.0,2702.0,3.0,0,0,0,0,12,1,67,170.18,155.0,177.8,0.0,42.2943189596167,38,20,0,0.0,30,0
8610,4305,3196.0,1.0,109.0,47.0,105.0,43.0,4.0,2.0,0.0,0.0,27.0,416,61,3196.0,1620.0,1620.0,3.0,0,4,0,1,7,3,300,160.02,135.0,167.64,0.0,39.493497604380565,22,12,0,0.0,30,0
8609,4305,1620.0,0.0,131.0,45.0,131.0,45.0,2.0,1.0,1.0,0.0,65.0,416,61,3196.0,1620.0,1620.0,3.0,0,4,0,1,7,3,300,167.64,135.0,170.18,0.0,35.912388774811774,23,10,1,0.0,30,0
8608,4304,505.0,0.0,197.0,144.0,106.0,71.0,5.0,4.0,0.0,0.0,749.0,416,62,505.0,1258.0,505.0,3.0,0,2,1,1,1,3,300,165.1,115.0,167.64,1.0,33.26488706365503,11,0,0,0.0,30,0
8607,4304,1258.0,0.0,104.0,69.0,23.0,13.0,0.0,0.0,1.0,0.0,6.0,416,62,505.0,1258.0,505.0,3.0,0,2,1,1,1,3,300,154.94,115.0,160.02,0.0,30.573579739904176,13,2,0,0.0,30,0
8606,4303,1450.0,0.0,166.0,82.0,161.0,79.0,5.0,3.0,0.0,0.0,43.0,416,3,1450.0,1133.0,1450.0,3.0,0,0,0,1,1,3,300,182.88,170.0,180.34,0.0,28.06570841889117,11,2,0,0.0,30,0
8605,4303,1133.0,0.0,161.0,55.0,161.0,55.0,0.0,0.0,0.0,0.0,0.0,416,3,1450.0,1133.0,1450.0,3.0,0,0,0,1,1,3,300,177.8,155.0,185.42,0.0,39.25530458590007,8,3,0,0.0,30,0
8604,4302,2552.0,0.0,233.0,108.0,230.0,107.0,0.0,0.0,0.0,0.0,8.0,416,16,2552.0,1439.0,1439.0,3.0,0,2,1,1,1,3,300,160.02,115.0,162.56,0.0,39.19780971937029,15,13,0,0.0,30,0
8603,4302,1439.0,0.0,312.0,146.0,309.0,143.0,1.0,0.0,0.0,0.0,2.0,416,16,2552.0,1439.0,1439.0,3.0,0,2,1,1,1,3,300,165.1,125.0,162.56,0.0,38.30800821355236,11,7,0,0.0,30,0
8602,4301,1773.0,0.0,309.0,104.0,260.0,62.0,11.0,0.0,0.0,0.0,101.0,416,125,1773.0,512.0,512.0,3.0,0,3,0,1,1,3,300,180.34,170.0,190.5,0.0,39.28268309377139,22,12,0,0.0,30,0
8601,4301,512.0,0.0,288.0,109.0,254.0,78.0,3.0,3.0,1.0,0.0,163.0,416,125,1773.0,512.0,512.0,3.0,0,3,0,1,1,3,300,185.42,185.0,193.04,0.0,33.073237508555785,28,5,0,0.0,30,0
8600,4300,3421.0,0.0,279.0,124.0,247.0,94.0,2.0,0.0,0.0,2.0,71.0,416,61,3421.0,2952.0,3421.0,3.0,0,10,0,1,1,3,300,190.5,230.0,198.12,0.0,35.41409993155373,13,10,0,0.0,30,0
8599,4300,2952.0,0.0,146.0,65.0,140.0,59.0,9.0,1.0,1.0,0.0,67.0,416,61,3421.0,2952.0,3421.0,3.0,0,10,0,1,1,3,300,185.42,205.0,187.96,0.0,38.42299794661191,9,3,0,0.0,30,0
8598,4299,536.0,0.0,20.0,6.0,20.0,6.0,1.0,0.0,0.0,0.0,34.0,416,62,536.0,1013.0,1013.0,3.0,0,5,0,2,3,1,221,182.88,205.0,187.96,0.0,33.23477070499658,12,8,0,2.0,30,0
8597,4299,1013.0,0.0,29.0,21.0,23.0,17.0,1.0,1.0,2.0,0.0,74.0,416,62,536.0,1013.0,1013.0,3.0,0,5,0,2,3,1,221,185.42,205.0,187.96,1.0,33.47296372347707,9,6,0,0.0,30,0
8596,4298,3767.0,0.0,128.0,49.0,106.0,27.0,0.0,0.0,0.0,0.0,0.0,415,121,3767.0,563.0,563.0,5.0,1,5,0,2,163,3,263,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,18,0
8595,4298,563.0,1.0,131.0,68.0,119.0,59.0,4.0,3.0,1.0,0.0,196.0,415,121,3767.0,563.0,563.0,5.0,1,5,0,2,163,3,263,180.34,185.0,193.04,0.0,42.85010266940452,26,2,0,0.0,18,0
8594,4297,2877.0,1.0,54.0,19.0,53.0,18.0,0.0,0.0,0.0,0.0,4.0,415,3,2877.0,3212.0,3212.0,5.0,1,4,0,0,12,2,161,172.72,135.0,165.1,0.0,32.71731690622861,13,5,0,0.0,18,0
8593,4297,3212.0,2.0,85.0,23.0,81.0,20.0,1.0,0.0,0.0,0.0,7.0,415,3,2877.0,3212.0,3212.0,5.0,1,4,0,0,12,2,161,167.64,135.0,170.18,0.0,38.12731006160164,18,5,0,0.0,18,0
8592,4296,2396.0,0.0,42.0,5.0,42.0,5.0,0.0,0.0,0.0,0.0,0.0,415,121,2396.0,1523.0,1523.0,5.0,1,2,1,0,12,1,183,167.64,115.0,165.1,0.0,36.602327173169066,16,5,0,0.0,18,0
8591,4296,1523.0,1.0,37.0,18.0,34.0,15.0,0.0,0.0,0.0,0.0,26.0,415,121,2396.0,1523.0,1523.0,5.0,1,2,1,0,12,1,183,165.1,125.0,165.1,0.0,31.737166324435318,12,6,0,0.0,18,0
8590,4295,401.0,1.0,156.0,70.0,156.0,70.0,0.0,0.0,0.0,0.0,4.0,415,3,401.0,1819.0,401.0,3.0,0,3,0,1,1,3,300,182.88,170.0,190.5,0.0,41.1170431211499,17,6,1,0.0,18,0
8589,4295,1819.0,0.0,142.0,42.0,142.0,42.0,2.0,0.0,0.0,0.0,3.0,415,3,401.0,1819.0,401.0,3.0,0,3,0,1,1,3,300,180.34,170.0,187.96,0.0,39.36481861738535,35,17,0,0.0,18,0
8588,4294,2591.0,0.0,54.0,27.0,54.0,27.0,4.0,0.0,0.0,0.0,0.0,415,121,2591.0,3381.0,3381.0,3.0,0,5,0,0,5,2,83,175.26,185.0,175.26,1.0,40.53388090349076,18,8,0,0.0,18,0
8587,4294,3381.0,1.0,90.0,49.0,90.0,49.0,0.0,0.0,0.0,0.0,1.0,415,121,2591.0,3381.0,3381.0,3.0,0,5,0,0,5,2,83,185.42,185.0,182.88,0.0,32.92813141683778,14,2,0,0.0,18,0
8586,4293,250.0,1.0,138.0,43.0,137.0,42.0,0.0,0.0,0.0,0.0,4.0,415,48,250.0,3154.0,250.0,3.0,0,0,0,0,12,2,299,190.5,155.0,193.04,0.0,37.08418891170431,13,5,0,0.0,18,0
8585,4293,3154.0,0.0,67.0,26.0,66.0,25.0,2.0,2.0,0.0,0.0,30.0,415,48,250.0,3154.0,250.0,3.0,0,0,0,0,12,2,299,177.8,155.0,185.42,0.0,36.09856262833676,16,5,0,0.0,18,0
8584,4292,2635.0,0.0,53.0,34.0,38.0,21.0,1.0,1.0,0.0,0.0,191.0,415,83,2635.0,2816.0,2816.0,3.0,0,6,0,3,-1,1,269,195.58,250.0,195.58,1.0,40.79123887748118,13,10,0,1.0,18,0
8583,4292,2816.0,0.0,22.0,9.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,415,83,2635.0,2816.0,2816.0,3.0,0,6,0,3,-1,1,269,193.04,240.0,195.58,0.0,40.33949349760438,13,4,0,0.0,18,0
8582,4291,898.0,1.0,56.0,30.0,49.0,23.0,0.0,0.0,0.0,0.0,2.0,415,3,898.0,3981.0,898.0,3.0,0,10,0,0,25,3,85,190.5,205.0,203.2,1.0,40.9637234770705,26,17,0,0.0,18,0
8581,4291,3981.0,0.0,87.0,60.0,45.0,30.0,10.0,4.0,0.0,0.0,428.0,415,3,898.0,3981.0,898.0,3.0,0,10,0,0,25,3,85,190.5,205.0,200.66,0.0,34.50513347022587,14,5,0,0.0,18,0
8580,4290,3654.0,0.0,99.0,60.0,70.0,41.0,1.0,1.0,0.0,0.0,528.0,415,48,3654.0,2894.0,3654.0,3.0,0,3,0,1,1,3,300,190.5,170.0,198.12,0.0,33.713894592744694,17,5,0,0.0,18,0
8579,4290,2894.0,0.0,74.0,57.0,16.0,7.0,2.0,0.0,2.0,1.0,265.0,415,48,3654.0,2894.0,3654.0,3.0,0,3,0,1,1,3,300,187.96,170.0,187.96,2.0,32.172484599589325,7,5,0,0.0,18,0
8578,4289,1404.0,0.0,75.0,41.0,68.0,34.0,0.0,0.0,0.0,0.0,15.0,415,83,1404.0,3752.0,3752.0,3.0,0,6,0,4,-1,2,99,187.96,240.0,203.2,0.0,46.76249144421629,60,17,1,0.0,18,0
8577,4289,3752.0,1.0,112.0,50.0,101.0,39.0,4.0,4.0,0.0,0.0,113.0,415,83,1404.0,3752.0,3752.0,3.0,0,6,0,4,-1,2,99,193.04,265.0,203.2,0.0,33.097878165639976,17,4,0,1.0,18,0
8576,4288,33.0,0.0,106.0,47.0,105.0,46.0,1.0,0.0,0.0,1.0,100.0,415,48,33.0,1108.0,1108.0,3.0,0,4,0,0,113,3,118,172.72,135.0,172.72,0.0,36.34770704996578,10,2,0,0.0,18,0
8575,4288,1108.0,1.0,97.0,45.0,94.0,42.0,5.0,3.0,0.0,0.0,37.0,415,48,33.0,1108.0,1108.0,3.0,0,4,0,0,113,3,118,175.26,145.0,182.88,0.0,28.648870636550306,16,5,0,0.0,18,0
8574,4287,3643.0,1.0,24.0,10.0,24.0,10.0,0.0,0.0,0.0,0.0,3.0,414,42,3643.0,1934.0,3643.0,5.0,0,5,0,0,12,1,150,185.42,185.0,195.58,1.0,40.2217659137577,23,9,0,0.0,36,6
8573,4287,1934.0,0.0,10.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,414,42,3643.0,1934.0,3643.0,5.0,0,5,0,0,12,1,150,185.42,185.0,187.96,1.0,45.82067077344285,24,8,0,0.0,36,6
8572,4286,1901.0,0.0,157.0,59.0,151.0,53.0,13.0,0.0,0.0,0.0,2.0,414,28,1901.0,3367.0,3367.0,3.0,0,3,0,1,1,3,300,185.42,170.0,182.88,1.0,46.38193018480493,28,11,0,0.0,36,6
8571,4286,3367.0,0.0,351.0,121.0,317.0,88.0,0.0,0.0,0.0,0.0,104.0,414,28,1901.0,3367.0,3367.0,3.0,0,3,0,1,1,3,300,180.34,170.0,182.88,0.0,36.087611225188226,17,3,0,0.0,36,6
8570,4285,1571.0,0.0,48.0,20.0,48.0,20.0,1.0,0.0,1.0,1.0,2.0,414,117,1571.0,2961.0,1571.0,3.0,0,4,0,2,38,1,243,167.64,135.0,165.1,0.0,37.54688569472964,20,8,0,2.0,36,6
8569,4285,2961.0,0.0,68.0,30.0,68.0,30.0,1.0,0.0,0.0,0.0,5.0,414,117,1571.0,2961.0,1571.0,3.0,0,4,0,2,38,1,243,172.72,135.0,180.34,0.0,36.7501711156742,20,7,0,0.0,36,6
8568,4284,358.0,0.0,165.0,84.0,140.0,63.0,1.0,1.0,0.0,0.0,280.0,414,42,358.0,1693.0,358.0,3.0,0,0,0,1,1,3,300,175.26,170.0,177.8,1.0,45.58521560574949,28,9,0,0.0,36,6
8567,4284,1693.0,0.0,109.0,61.0,80.0,34.0,5.0,1.0,0.0,0.0,146.0,414,42,358.0,1693.0,358.0,3.0,0,0,0,1,1,3,300,172.72,155.0,180.34,1.0,40.56947296372348,36,17,0,1.0,36,6
8566,4283,832.0,1.0,80.0,29.0,79.0,28.0,0.0,0.0,0.0,0.0,3.0,414,28,832.0,2580.0,832.0,3.0,0,5,0,0,62,1,299,187.96,205.0,193.04,0.0,40.2135523613963,22,11,0,0.0,36,6
8565,4283,2580.0,0.0,28.0,5.0,28.0,5.0,2.0,0.0,0.0,0.0,35.0,414,28,832.0,2580.0,832.0,3.0,0,5,0,0,62,1,299,185.42,185.0,195.58,0.0,35.78918548939083,23,8,0,0.0,36,6
8564,4282,2008.0,0.0,188.0,93.0,171.0,77.0,0.0,0.0,0.0,0.0,95.0,414,117,2008.0,263.0,2008.0,3.0,0,4,0,1,1,3,300,160.02,135.0,170.18,0.0,33.78507871321013,31,9,0,0.0,36,6
8563,4282,263.0,0.0,118.0,50.0,117.0,49.0,0.0,0.0,0.0,0.0,0.0,414,117,2008.0,263.0,2008.0,3.0,0,4,0,1,1,3,300,172.72,135.0,177.8,2.0,31.310061601642712,21,8,1,0.0,36,6
8562,4281,1953.0,1.0,113.0,61.0,113.0,61.0,0.0,0.0,1.0,0.0,18.0,414,41,1953.0,1161.0,1953.0,3.0,0,3,0,2,172,2,248,180.34,170.0,190.5,0.0,32.32580424366872,22,9,1,0.0,36,6
8561,4281,1161.0,0.0,100.0,26.0,99.0,25.0,1.0,0.0,0.0,0.0,0.0,414,41,1953.0,1161.0,1953.0,3.0,0,3,0,2,172,2,248,182.88,170.0,193.04,0.0,34.48596851471595,15,7,0,2.0,36,6
8560,4280,3544.0,0.0,51.0,35.0,27.0,11.0,1.0,1.0,1.0,0.0,189.0,414,42,3544.0,1849.0,3544.0,3.0,0,5,0,2,3,1,270,187.96,185.0,200.66,0.0,34.026009582477755,11,5,0,1.0,36,6
8559,4280,1849.0,0.0,18.0,4.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,414,42,3544.0,1849.0,3544.0,3.0,0,5,0,2,3,1,270,182.88,185.0,185.42,0.0,34.26420260095825,23,10,0,0.0,36,6
8558,4279,3224.0,0.0,115.0,41.0,106.0,32.0,3.0,0.0,1.0,0.0,37.0,414,41,3224.0,2773.0,2773.0,3.0,0,0,0,1,1,3,300,172.72,155.0,175.26,0.0,39.77275838466804,23,6,1,0.0,36,6
8557,4279,2773.0,0.0,285.0,163.0,210.0,101.0,7.0,2.0,0.0,0.0,365.0,414,41,3224.0,2773.0,2773.0,3.0,0,0,0,1,1,3,300,175.26,155.0,172.72,0.0,35.5482546201232,19,6,0,1.0,36,6
8556,4278,30.0,0.0,186.0,94.0,176.0,84.0,5.0,0.0,0.0,0.0,152.0,414,28,30.0,2721.0,30.0,3.0,0,3,0,1,1,3,300,180.34,170.0,185.42,0.0,37.28678986995209,24,7,0,0.0,36,6
8555,4278,2721.0,2.0,144.0,61.0,133.0,51.0,1.0,0.0,0.0,0.0,68.0,414,28,30.0,2721.0,30.0,3.0,0,3,0,1,1,3,300,180.34,170.0,193.04,0.0,38.31895961670089,19,10,0,0.0,36,6
8554,4277,2997.0,0.0,52.0,22.0,48.0,19.0,4.0,1.0,5.0,0.0,66.0,414,117,2997.0,3664.0,2997.0,3.0,0,9,0,1,7,3,300,165.1,125.0,172.72,0.0,36.26830937713895,21,3,1,0.0,36,6
8553,4277,3664.0,0.0,112.0,82.0,52.0,30.0,11.0,7.0,0.0,0.0,449.0,414,117,2997.0,3664.0,2997.0,3.0,0,9,0,1,7,3,300,160.02,125.0,157.48,2.0,30.89664613278576,13,2,0,0.0,36,6
8552,4276,2807.0,0.0,70.0,47.0,54.0,35.0,1.0,1.0,1.0,0.0,82.0,414,41,2807.0,3420.0,2807.0,3.0,0,6,0,2,3,1,128,190.5,249.0,190.5,0.0,31.523613963039015,6,3,0,0.0,36,6
8550,4275,3499.0,0.0,24.0,14.0,24.0,14.0,2.0,1.0,0.0,0.0,29.0,413,6,3499.0,394.0,394.0,5.0,0,3,0,0,62,1,260,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,82,20
8549,4275,394.0,1.0,55.0,24.0,55.0,24.0,0.0,0.0,0.0,0.0,4.0,413,6,3499.0,394.0,394.0,5.0,0,3,0,0,62,1,260,182.88,185.0,187.96,1.0,31.249828884325805,18,5,1,0.0,82,20
8548,4274,2171.0,0.0,348.0,142.0,333.0,127.0,2.0,1.0,0.0,0.0,10.0,413,55,2171.0,3060.0,2171.0,3.0,0,2,1,1,1,3,300,160.02,115.0,162.56,0.0,38.44216290212184,15,7,0,0.0,82,20
8547,4274,3060.0,0.0,176.0,66.0,175.0,65.0,1.0,0.0,0.0,0.0,72.0,413,55,2171.0,3060.0,2171.0,3.0,0,2,1,1,1,3,300,154.94,115.0,162.56,0.0,37.883641341546884,6,6,0,0.0,82,20
8546,4273,3762.0,0.0,63.0,50.0,44.0,33.0,1.0,1.0,1.0,0.0,161.0,413,6,3762.0,3448.0,3762.0,3.0,0,10,0,2,3,2,182,187.96,205.0,198.12,0.0,41.08145106091718,29,10,1,0.0,82,20
8545,4273,3448.0,0.0,60.0,31.0,43.0,15.0,2.0,0.0,0.0,0.0,25.0,413,6,3762.0,3448.0,3762.0,3.0,0,10,0,2,3,2,182,182.88,205.0,190.5,0.0,33.95208761122519,14,8,0,0.0,82,20
8544,4272,1205.0,1.0,121.0,80.0,93.0,56.0,3.0,1.0,3.0,0.0,259.0,413,55,1205.0,119.0,1205.0,3.0,0,5,0,1,1,3,300,182.88,185.0,193.04,1.0,34.16563997262149,11,3,1,1.0,82,20
8543,4272,119.0,0.0,60.0,17.0,60.0,17.0,0.0,0.0,0.0,0.0,22.0,413,55,1205.0,119.0,1205.0,3.0,0,5,0,1,1,3,300,187.96,205.0,190.5,1.0,36.68993839835729,7,3,0,0.0,82,20
8542,4271,2599.0,0.0,137.0,59.0,89.0,19.0,10.0,3.0,1.0,0.0,445.0,413,126,2599.0,2650.0,2599.0,3.0,0,0,0,1,1,3,300,175.26,155.0,180.34,0.0,32.18343600273785,23,7,0,0.0,82,20
8541,4271,2650.0,1.0,94.0,43.0,75.0,27.0,1.0,1.0,0.0,0.0,81.0,413,126,2599.0,2650.0,2599.0,3.0,0,0,0,1,1,3,300,177.8,155.0,182.88,1.0,28.591375770020534,15,5,0,0.0,82,20
8540,4270,550.0,0.0,114.0,45.0,112.0,43.0,10.0,1.0,0.0,0.0,105.0,413,126,550.0,2260.0,2260.0,3.0,0,4,0,0,62,3,219,165.1,135.0,177.8,0.0,34.091718001368925,10,6,0,0.0,82,20
8539,4270,2260.0,1.0,194.0,116.0,147.0,79.0,1.0,1.0,1.0,1.0,273.0,413,126,550.0,2260.0,2260.0,3.0,0,4,0,0,62,3,219,167.64,135.0,167.64,2.0,37.59890485968515,24,14,0,0.0,82,20
8538,4269,3999.0,0.0,99.0,56.0,70.0,29.0,0.0,0.0,0.0,0.0,2.0,413,10,3999.0,3092.0,3092.0,3.0,0,5,0,1,1,3,300,187.96,185.0,190.5,1.0,37.88637919233402,33,18,1,1.0,82,20
8537,4269,3092.0,0.0,84.0,51.0,71.0,38.0,9.0,1.0,0.0,0.0,252.0,413,10,3999.0,3092.0,3092.0,3.0,0,5,0,1,1,3,300,177.8,170.0,193.04,1.0,36.84052019164955,20,6,0,0.0,82,20
8536,4268,1996.0,0.0,140.0,77.0,116.0,55.0,2.0,0.0,0.0,0.0,22.0,413,6,1996.0,2991.0,2991.0,3.0,0,1,0,1,1,3,300,175.26,145.0,165.1,1.0,37.620807665982205,13,15,1,1.0,82,20
8535,4268,2991.0,1.0,166.0,76.0,145.0,55.0,6.0,5.0,0.0,0.0,268.0,413,6,1996.0,2991.0,2991.0,3.0,0,1,0,1,1,3,300,180.34,145.0,187.96,0.0,33.74948665297741,22,10,0,1.0,82,20
8534,4267,368.0,0.0,88.0,49.0,74.0,35.0,0.0,0.0,0.0,0.0,17.0,413,109,368.0,4001.0,4001.0,3.0,0,3,0,1,1,3,300,177.8,170.0,182.88,0.0,34.48870636550308,10,4,0,0.0,82,20
8533,4267,4001.0,0.0,113.0,55.0,95.0,38.0,7.0,2.0,0.0,0.0,225.0,413,109,368.0,4001.0,4001.0,3.0,0,3,0,1,1,3,300,180.34,170.0,182.88,0.0,33.22108145106092,15,6,0,0.0,82,20
8532,4266,2116.0,0.0,73.0,50.0,64.0,41.0,0.0,0.0,0.0,0.0,163.0,413,10,2116.0,2134.0,2134.0,3.0,0,7,1,0,2,2,153,170.18,135.0,165.1,0.0,42.03422313483915,10,8,0,0.0,82,20
8531,4266,2134.0,0.0,84.0,45.0,60.0,26.0,1.0,1.0,0.0,0.0,204.0,413,10,2116.0,2134.0,2134.0,3.0,0,7,1,0,2,2,153,167.64,135.0,167.64,0.0,29.06776180698152,9,3,0,0.0,82,20
8530,4265,3952.0,0.0,136.0,44.0,134.0,43.0,1.0,0.0,0.0,0.0,0.0,413,109,3952.0,3087.0,3087.0,3.0,0,1,0,1,1,3,300,172.72,135.0,185.42,0.0,36.12320328542094,18,10,1,2.0,82,20
8529,4265,3087.0,4.0,231.0,78.0,211.0,67.0,2.0,1.0,0.0,0.0,165.0,413,109,3952.0,3087.0,3087.0,3.0,0,1,0,1,1,3,300,167.64,145.0,177.8,0.0,39.058179329226554,18,4,0,0.0,82,20
8528,4264,3017.0,0.0,106.0,57.0,103.0,54.0,0.0,0.0,2.0,0.0,2.0,412,0,3017.0,2070.0,3017.0,5.0,1,0,0,2,20,3,242,180.34,155.0,193.04,0.0,40.114989733059545,26,9,0,0.0,0,0
8527,4264,2070.0,0.0,137.0,71.0,119.0,55.0,6.0,3.0,0.0,0.0,289.0,412,0,3017.0,2070.0,3017.0,5.0,1,0,0,2,20,3,242,175.26,170.0,195.58,0.0,31.55373032169747,18,8,0,0.0,0,0
8526,4263,2365.0,0.0,212.0,172.0,81.0,64.0,8.0,8.0,2.0,0.0,1069.0,412,3,2365.0,3723.0,2365.0,5.0,1,9,0,2,97,5,195,160.02,125.0,167.64,0.0,37.61533196440794,27,3,1,0.0,0,0
8525,4263,3723.0,0.0,39.0,22.0,29.0,13.0,10.0,3.0,0.0,0.0,128.0,412,3,2365.0,3723.0,2365.0,5.0,1,9,0,2,97,5,195,162.56,135.0,160.02,0.0,30.639288158795345,13,5,0,0.0,0,0
8524,4262,160.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,31.0,412,0,160.0,2635.0,160.0,3.0,0,6,0,2,73,1,65,193.04,231.0,195.58,0.0,46.652977412731005,24,9,1,0.0,0,0
8523,4262,2635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412,0,160.0,2635.0,160.0,3.0,0,6,0,2,73,1,65,195.58,250.0,195.58,1.0,40.79123887748118,13,10,0,1.0,0,0
8522,4261,957.0,0.0,18.0,16.0,5.0,3.0,1.0,1.0,1.0,0.0,162.0,412,4,957.0,3029.0,957.0,3.0,0,8,1,2,3,1,174,167.64,125.0,175.26,0.0,37.80971937029432,12,9,0,2.0,0,0
8520,4260,3143.0,0.0,145.0,76.0,98.0,33.0,1.0,1.0,0.0,0.0,17.0,412,5,3143.0,559.0,559.0,3.0,0,4,0,1,7,3,300,170.18,135.0,172.72,0.0,30.759753593429156,16,2,0,1.0,0,0
8519,4260,559.0,0.0,185.0,81.0,168.0,66.0,5.0,4.0,0.0,0.0,169.0,412,5,3143.0,559.0,559.0,3.0,0,4,0,1,7,3,300,167.64,135.0,162.56,0.0,34.37371663244353,21,6,1,0.0,0,0
8517,4259,3712.0,0.0,212.0,157.0,105.0,67.0,1.0,1.0,0.0,0.0,57.0,412,4,2785.0,3712.0,3712.0,3.0,0,2,1,1,1,3,300,172.72,125.0,170.18,0.0,35.27446954140999,8,5,0,0.0,0,0
8516,4258,782.0,0.0,140.0,38.0,140.0,38.0,2.0,0.0,1.0,0.0,16.0,412,5,782.0,3808.0,782.0,3.0,0,9,0,1,1,3,300,172.72,125.0,177.8,0.0,34.19028062970568,16,7,0,1.0,0,0
8515,4258,3808.0,0.0,120.0,45.0,109.0,34.0,1.0,1.0,0.0,0.0,12.0,412,5,782.0,3808.0,782.0,3.0,0,9,0,1,1,3,300,172.72,125.0,175.26,0.0,37.85352498288843,8,6,0,0.0,0,0
8514,4257,1618.0,1.0,14.0,8.0,14.0,8.0,1.0,0.0,0.0,0.0,2.0,412,4,1618.0,3775.0,1618.0,3.0,0,9,0,0,12,1,98,167.64,125.0,167.64,0.0,40.01368925393566,19,7,0,0.0,0,0
8513,4257,3775.0,0.0,10.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,3.0,412,4,1618.0,3775.0,1618.0,3.0,0,9,0,0,12,1,98,165.1,125.0,165.1,0.0,35.58932238193019,14,2,0,0.0,0,0
8512,4256,2060.0,0.0,137.0,50.0,132.0,46.0,7.0,0.0,0.0,0.0,177.0,412,5,2060.0,438.0,438.0,3.0,0,5,0,1,1,3,300,185.42,185.0,198.12,0.0,42.548939082819984,28,9,0,0.0,0,0
8511,4256,438.0,1.0,146.0,80.0,136.0,70.0,0.0,0.0,0.0,0.0,84.0,412,5,2060.0,438.0,438.0,3.0,0,5,0,1,1,3,300,185.42,185.0,187.96,0.0,36.26009582477755,20,9,0,0.0,0,0
8510,4255,898.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,103.0,411,55,898.0,1409.0,898.0,5.0,0,10,0,2,173,1,110,190.5,205.0,203.2,1.0,40.9637234770705,26,17,0,0.0,83,21
8509,4255,1409.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,411,55,898.0,1409.0,898.0,5.0,0,10,0,2,173,1,110,187.96,170.0,190.5,1.0,42.677618069815196,34,12,0,0.0,83,21
8508,4254,2905.0,0.0,96.0,47.0,91.0,42.0,7.0,0.0,2.0,0.0,8.0,411,45,2905.0,3976.0,3976.0,3.0,0,2,1,1,1,3,300,162.56,115.0,160.02,0.0,35.29637234770705,18,5,0,0.0,83,21
8507,4254,3976.0,0.0,355.0,242.0,241.0,141.0,7.0,4.0,0.0,0.0,515.0,411,45,2905.0,3976.0,3976.0,3.0,0,2,1,1,1,3,300,154.94,115.0,157.48,0.0,32.498288843258045,24,12,0,0.0,83,21
8506,4253,2795.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,411,38,2795.0,1945.0,1945.0,3.0,0,0,0,0,12,1,90,170.18,155.0,177.8,1.0,45.50581793292265,35,14,0,1.0,83,21
8505,4253,1945.0,1.0,20.0,13.0,20.0,13.0,0.0,0.0,0.0,0.0,7.0,411,38,2795.0,1945.0,1945.0,3.0,0,0,0,0,12,1,90,180.34,155.0,177.8,0.0,35.540041067761805,16,11,3,0.0,83,21
8504,4252,892.0,2.0,66.0,40.0,66.0,40.0,0.0,0.0,0.0,0.0,9.0,411,7,892.0,3320.0,892.0,3.0,0,10,0,0,12,1,285,182.88,205.0,185.42,0.0,40.43258042436687,1,2,0,0.0,83,21
8503,4252,3320.0,0.0,46.0,21.0,45.0,20.0,1.0,0.0,0.0,0.0,32.0,411,7,892.0,3320.0,892.0,3.0,0,10,0,0,12,1,285,190.5,205.0,193.04,0.0,34.562628336755644,14,5,0,0.0,83,21
8502,4251,2439.0,1.0,127.0,77.0,98.0,50.0,6.0,2.0,0.0,0.0,356.0,411,45,2439.0,3133.0,2439.0,3.0,0,1,0,1,1,3,300,170.18,135.0,175.26,1.0,32.6735112936345,10,7,2,0.0,83,21
