fight_stat_id,fighter_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,finish_time,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,event_city,event_country,cumulative_ctrl_time,cumulative_reversals,cumulative_submission_att,cumulative_takedown_succ,cumulative_takedown_att,cumulative_sig_strikes_att,cumulative_total_strikes_succ,cumulative_total_strikes_att,cumulative_knockdowns,avg_finish_time
1098,446.0,0.0,24.0,16.0,17.0,10.0,2.0,1.0,2.0,0.0,132.0,69,0,446.0,2040.0,446.0,3.0,0,5,0,2,194,182.88,185.0,187.96,0.0,53.1170431211499,32,8,0,0.0,27,0,2425.0,0.0,15.0,17.0,35.0,556.0,582.0,827.0,1.0,218.6
1739,446.0,0.0,50.0,25.0,44.0,19.0,3.0,1.0,0.0,0.0,117.0,105,189,1409.0,446.0,1409.0,3.0,0,5,0,0,180,182.88,185.0,187.96,0.0,53.1170431211499,32,8,0,0.0,25,0,2542.0,0.0,15.0,18.0,38.0,600.0,607.0,877.0,1.0,216.1875
1855,446.0,0.0,57.0,35.0,47.0,27.0,8.0,3.0,0.0,0.0,539.0,110,165,2712.0,446.0,2712.0,3.0,0,5,0,1,300,182.88,185.0,187.96,0.0,53.1170431211499,32,8,0,0.0,0,0,3081.0,0.0,15.0,21.0,46.0,647.0,642.0,934.0,1.0,221.11764705882354
5425,447.0,0.0,103.0,78.0,37.0,21.0,4.0,3.0,1.0,1.0,613.0,276,75,3249.0,447.0,447.0,3.0,0,4,0,1,300,165.1,135.0,170.18,0.0,33.47296372347707,11,3,0,0.0,9,5,613.0,1.0,1.0,3.0,4.0,37.0,78.0,103.0,0.0,300.0
5712,447.0,0.0,81.0,39.0,61.0,22.0,9.0,3.0,0.0,4.0,346.0,290,28,447.0,2286.0,2286.0,3.0,0,4,0,1,300,165.1,135.0,170.18,0.0,33.47296372347707,11,3,0,0.0,83,21,959.0,5.0,1.0,6.0,13.0,98.0,117.0,184.0,0.0,300.0
6927,447.0,0.0,202.0,68.0,190.0,57.0,6.0,3.0,0.0,0.0,306.0,344,117,592.0,447.0,447.0,3.0,0,4,0,1,300,165.1,135.0,170.18,0.0,33.47296372347707,11,3,0,0.0,0,0,1265.0,5.0,1.0,9.0,19.0,288.0,185.0,386.0,0.0,300.0
7593,447.0,0.0,144.0,121.0,34.0,20.0,4.0,1.0,0.0,2.0,354.0,372,41,80.0,447.0,80.0,3.0,0,4,0,1,300,165.1,135.0,170.18,0.0,33.47296372347707,11,3,0,0.0,29,6,1619.0,7.0,1.0,10.0,23.0,322.0,306.0,530.0,0.0,300.0
7943,447.0,0.0,103.0,51.0,73.0,28.0,8.0,2.0,0.0,0.0,211.0,387,0,1108.0,447.0,1108.0,3.0,0,4,0,1,300,165.1,135.0,170.18,0.0,33.47296372347707,11,3,0,0.0,26,0,1830.0,7.0,1.0,12.0,31.0,395.0,357.0,633.0,0.0,300.0
3691,450.0,2.0,90.0,77.0,24.0,15.0,2.0,1.0,0.0,0.0,251.0,198,0,18.0,450.0,450.0,3.0,0,1,0,0,32,165.1,135.0,160.02,0.0,40.035592060232716,10,8,0,0.0,83,21,251.0,0.0,0.0,1.0,2.0,24.0,77.0,90.0,2.0,32.0
3965,450.0,0.0,14.0,5.0,14.0,5.0,1.0,0.0,0.0,0.0,0.0,210,56,3915.0,450.0,3915.0,3.0,0,4,0,0,25,165.1,135.0,160.02,0.0,40.035592060232716,10,8,0,0.0,121,0,251.0,0.0,0.0,1.0,3.0,38.0,82.0,104.0,2.0,28.5
4389,450.0,0.0,28.0,17.0,20.0,11.0,1.0,0.0,0.0,0.0,0.0,230,75,3212.0,450.0,3212.0,3.0,0,4,0,0,26,165.1,135.0,160.02,0.0,40.035592060232716,10,8,0,0.0,110,5,251.0,0.0,0.0,1.0,4.0,58.0,99.0,132.0,2.0,27.666666666666668
5240,456.0,0.0,161.0,131.0,75.0,48.0,4.0,4.0,0.0,0.0,640.0,268,3,456.0,2709.0,456.0,3.0,0,5,0,1,300,185.42,170.0,187.96,0.0,42.789869952087614,15,7,0,0.0,125,5,640.0,0.0,0.0,4.0,4.0,75.0,131.0,161.0,0.0,300.0
5788,456.0,0.0,141.0,92.0,115.0,66.0,4.0,2.0,0.0,0.0,148.0,293,0,456.0,2029.0,456.0,3.0,0,3,0,1,300,185.42,170.0,187.96,0.0,42.789869952087614,15,7,0,0.0,90,5,788.0,0.0,0.0,6.0,8.0,190.0,223.0,302.0,0.0,300.0
6264,456.0,0.0,97.0,64.0,64.0,36.0,6.0,6.0,0.0,0.0,602.0,315,6,456.0,3443.0,456.0,3.0,0,3,0,1,300,185.42,170.0,187.96,0.0,42.789869952087614,15,7,0,0.0,110,5,1390.0,0.0,0.0,12.0,14.0,254.0,287.0,399.0,0.0,300.0
6583,456.0,0.0,47.0,30.0,34.0,17.0,2.0,0.0,0.0,0.0,65.0,329,121,4001.0,456.0,4001.0,3.0,0,3,0,2,251,185.42,170.0,187.96,0.0,42.789869952087614,15,7,0,0.0,16,6,1455.0,0.0,0.0,12.0,16.0,288.0,317.0,446.0,0.0,287.75
7085,456.0,1.0,50.0,26.0,50.0,26.0,1.0,1.0,0.0,0.0,5.0,350,0,693.0,456.0,456.0,3.0,0,3,0,0,94,185.42,170.0,187.96,0.0,42.789869952087614,15,7,0,0.0,0,0,1460.0,0.0,0.0,13.0,17.0,338.0,343.0,496.0,1.0,249.0
7988,456.0,0.0,130.0,57.0,121.0,48.0,0.0,0.0,0.0,0.0,0.0,389,135,456.0,1183.0,1183.0,3.0,0,3,0,1,300,185.42,170.0,187.96,0.0,42.789869952087614,15,7,0,0.0,90,5,1460.0,0.0,0.0,13.0,17.0,459.0,400.0,626.0,1.0,257.5
8179,456.0,0.0,103.0,71.0,88.0,57.0,2.0,2.0,0.0,1.0,272.0,397,6,3083.0,456.0,456.0,3.0,0,3,0,1,300,185.42,170.0,187.96,0.0,42.789869952087614,15,7,0,0.0,49,15,1732.0,1.0,0.0,15.0,19.0,547.0,471.0,729.0,1.0,263.57142857142856
8752,456.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,422,28,456.0,1004.0,456.0,3.0,0,3,0,0,59,185.42,170.0,187.96,0.0,42.789869952087614,15,7,0,0.0,78,5,1732.0,1.0,0.0,15.0,19.0,552.0,476.0,734.0,2.0,238.0
9121,456.0,0.0,12.0,6.0,12.0,6.0,2.0,1.0,0.0,0.0,11.0,438,71,691.0,456.0,691.0,3.0,0,3,0,2,271,185.42,170.0,187.96,0.0,42.789869952087614,15,7,0,0.0,73,4,1743.0,1.0,0.0,16.0,21.0,564.0,482.0,746.0,2.0,241.66666666666666
9492,456.0,0.0,96.0,49.0,95.0,48.0,0.0,0.0,0.0,0.0,0.0,453,103,456.0,512.0,512.0,3.0,0,3,0,0,190,185.42,170.0,187.96,0.0,42.789869952087614,15,7,0,0.0,67,5,1743.0,1.0,0.0,16.0,21.0,659.0,531.0,842.0,2.0,236.5
10050,456.0,0.0,201.0,90.0,201.0,90.0,0.0,0.0,0.0,0.0,3.0,476,28,456.0,1164.0,456.0,3.0,0,3,0,1,300,185.42,170.0,187.96,0.0,42.789869952087614,15,7,0,0.0,51,5,1746.0,1.0,0.0,16.0,21.0,860.0,621.0,1043.0,2.0,242.27272727272728
10408,456.0,0.0,26.0,6.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,491,0,456.0,883.0,883.0,3.0,0,3,0,0,266,185.42,170.0,187.96,0.0,42.789869952087614,15,7,0,0.0,19,7,1746.0,1.0,0.0,16.0,21.0,886.0,627.0,1069.0,2.0,244.25
5014,466.0,0.0,107.0,48.0,87.0,33.0,7.0,5.0,0.0,0.0,229.0,257,55,466.0,3872.0,466.0,3.0,0,0,0,1,300,175.26,155.0,185.42,0.0,35.62765229295003,27,6,0,0.0,129,3,229.0,0.0,0.0,5.0,7.0,87.0,48.0,107.0,0.0,300.0
5213,466.0,0.0,106.0,40.0,91.0,26.0,0.0,0.0,0.0,0.0,80.0,266,117,1166.0,466.0,1166.0,3.0,0,0,0,1,300,175.26,155.0,185.42,0.0,35.62765229295003,27,6,0,0.0,126,6,309.0,0.0,0.0,5.0,7.0,178.0,88.0,213.0,0.0,300.0
5756,466.0,1.0,10.0,9.0,10.0,9.0,0.0,0.0,0.0,0.0,5.0,292,158,466.0,3874.0,466.0,3.0,0,0,0,0,61,175.26,155.0,185.42,0.0,35.62765229295003,27,6,0,0.0,49,15,314.0,0.0,0.0,5.0,7.0,188.0,97.0,223.0,1.0,220.33333333333334
6048,466.0,0.0,59.0,37.0,59.0,37.0,2.0,2.0,0.0,0.0,61.0,305,55,466.0,3463.0,466.0,3.0,0,0,0,0,38,175.26,155.0,185.42,0.0,35.62765229295003,27,6,0,0.0,49,15,375.0,0.0,0.0,7.0,9.0,247.0,134.0,282.0,1.0,174.75
6432,466.0,1.0,44.0,24.0,43.0,23.0,0.0,0.0,0.0,0.0,15.0,322,13,466.0,1298.0,466.0,3.0,0,0,0,0,90,175.26,155.0,185.42,0.0,35.62765229295003,27,6,0,0.0,106,18,390.0,0.0,0.0,7.0,9.0,290.0,158.0,326.0,2.0,157.8
7132,466.0,1.0,59.0,25.0,59.0,25.0,0.0,0.0,0.0,0.0,1.0,352,-1,466.0,2678.0,466.0,3.0,0,0,0,0,224,175.26,155.0,185.42,0.0,35.62765229295003,27,6,0,0.0,99,23,391.0,0.0,0.0,7.0,9.0,349.0,183.0,385.0,3.0,168.83333333333334
8438,466.0,1.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,408,55,466.0,687.0,466.0,3.0,0,0,0,0,84,175.26,155.0,185.42,0.0,35.62765229295003,27,6,0,0.0,85,22,392.0,0.0,0.0,7.0,9.0,353.0,185.0,389.0,4.0,156.71428571428572
9414,466.0,0.0,83.0,28.0,82.0,27.0,0.0,0.0,0.0,0.0,4.0,450,105,466.0,2727.0,466.0,3.0,0,0,0,1,300,175.26,155.0,185.42,0.0,35.62765229295003,27,6,0,0.0,37,10,396.0,0.0,0.0,7.0,9.0,435.0,213.0,472.0,4.0,174.625
10418,466.0,0.0,160.0,51.0,160.0,51.0,2.0,0.0,0.0,0.0,1.0,491,0,466.0,3007.0,3007.0,3.0,0,0,0,1,300,175.26,155.0,185.42,0.0,35.62765229295003,27,6,0,0.0,19,7,397.0,0.0,0.0,7.0,11.0,595.0,264.0,632.0,4.0,188.55555555555554
12986,467.0,1.0,132.0,89.0,87.0,57.0,5.0,1.0,3.0,2.0,417.0,604,43,467.0,3566.0,467.0,3.0,0,9,0,1,300,170.18,125.0,177.8,0.0,24.15879534565366,14,0,0,0.0,0,0,417.0,2.0,3.0,1.0,5.0,87.0,89.0,132.0,1.0,300.0
13414,467.0,0.0,46.0,31.0,36.0,22.0,8.0,3.0,2.0,0.0,379.0,622,2,467.0,258.0,467.0,3.0,0,9,0,2,259,170.18,125.0,177.8,0.0,24.15879534565366,14,0,0,0.0,0,0,796.0,2.0,5.0,4.0,13.0,123.0,120.0,178.0,1.0,279.5
13680,467.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0,229.0,633,5,467.0,4080.0,467.0,3.0,0,9,0,2,260,170.18,125.0,177.8,0.0,24.15879534565366,14,0,0,0.0,0,0,1025.0,2.0,7.0,5.0,14.0,124.0,125.0,183.0,1.0,273.0
14160,467.0,0.0,148.0,121.0,78.0,61.0,3.0,2.0,1.0,1.0,593.0,653,0,467.0,3496.0,467.0,3.0,0,11,0,1,300,170.18,125.0,177.8,0.0,24.15879534565366,14,0,0,0.0,0,0,1618.0,3.0,8.0,7.0,17.0,202.0,246.0,331.0,1.0,279.75
9286,469.0,0.0,91.0,59.0,57.0,32.0,0.0,0.0,0.0,2.0,35.0,445,6,469.0,1521.0,1521.0,3.0,0,1,0,1,300,165.1,135.0,175.26,0.0,32.106776180698155,13,5,0,1.0,70,18,35.0,2.0,0.0,0.0,0.0,57.0,59.0,91.0,0.0,300.0
9977,469.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,473,83,878.0,469.0,469.0,3.0,0,4,0,0,25,165.1,135.0,175.26,0.0,32.106776180698155,13,5,0,1.0,54,0,37.0,2.0,0.0,0.0,0.0,62.0,64.0,96.0,1.0,162.5
11495,469.0,0.0,222.0,68.0,202.0,49.0,1.0,0.0,0.0,1.0,87.0,539,4,3862.0,469.0,3862.0,3.0,0,4,0,1,300,165.1,135.0,175.26,0.0,32.106776180698155,13,5,0,1.0,0,0,124.0,3.0,0.0,0.0,1.0,264.0,132.0,318.0,1.0,208.33333333333334
12150,469.0,0.0,158.0,66.0,123.0,33.0,1.0,0.0,0.0,0.0,0.0,569,0,469.0,1595.0,1595.0,3.0,0,4,0,1,300,165.1,135.0,175.26,0.0,32.106776180698155,13,5,0,1.0,0,0,124.0,3.0,0.0,0.0,2.0,387.0,198.0,476.0,1.0,231.25
13316,469.0,0.0,27.0,6.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,618,9,469.0,1130.0,1130.0,3.0,0,4,0,0,195,165.1,135.0,175.26,0.0,32.106776180698155,13,5,0,1.0,2,2,124.0,3.0,0.0,0.0,2.0,414.0,204.0,503.0,1.0,224.0
13923,470.0,0.0,78.0,37.0,61.0,22.0,0.0,0.0,0.0,0.0,0.0,643,1,309.0,470.0,309.0,3.0,0,6,0,1,300,190.5,240.0,190.5,0.0,27.50718685831622,5,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,61.0,37.0,78.0,0.0,300.0
14340,470.0,1.0,16.0,11.0,13.0,8.0,0.0,0.0,0.0,0.0,4.0,660,6,470.0,1179.0,470.0,3.0,0,6,0,0,84,190.5,240.0,190.5,0.0,27.50718685831622,5,1,0,0.0,3,3,4.0,0.0,0.0,0.0,0.0,74.0,48.0,94.0,1.0,192.0
10506,471.0,0.0,20.0,17.0,9.0,6.0,0.0,0.0,0.0,0.0,69.0,495,8,471.0,3275.0,3275.0,3.0,0,6,0,0,130,182.88,264.0,187.96,1.0,30.28062970568104,7,3,0,1.0,39,1,69.0,0.0,0.0,0.0,0.0,9.0,17.0,20.0,0.0,130.0
10795,471.0,1.0,15.0,10.0,15.0,10.0,0.0,0.0,0.0,0.0,2.0,507,50,4092.0,471.0,471.0,3.0,0,6,0,0,119,182.88,264.0,187.96,1.0,30.28062970568104,7,3,0,1.0,26,0,71.0,0.0,0.0,0.0,0.0,24.0,27.0,35.0,1.0,124.5
11627,471.0,0.0,171.0,109.0,148.0,86.0,2.0,0.0,0.0,0.0,113.0,546,0,3022.0,471.0,3022.0,3.0,0,6,0,1,300,182.88,264.0,187.96,1.0,30.28062970568104,7,3,0,1.0,19,7,184.0,0.0,0.0,0.0,2.0,172.0,136.0,206.0,1.0,183.0
12018,471.0,0.0,147.0,74.0,147.0,74.0,0.0,0.0,0.0,0.0,11.0,563,1,471.0,289.0,289.0,3.0,0,6,0,1,300,182.88,264.0,187.96,1.0,30.28062970568104,7,3,0,1.0,0,0,195.0,0.0,0.0,0.0,2.0,319.0,210.0,353.0,1.0,212.25
12600,471.0,1.0,10.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,62.0,588,0,471.0,2474.0,471.0,3.0,0,6,0,0,113,182.88,264.0,187.96,1.0,30.28062970568104,7,3,0,1.0,0,0,257.0,0.0,0.0,0.0,2.0,329.0,215.0,363.0,2.0,192.4
13716,471.0,1.0,16.0,8.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,634,4,471.0,1179.0,471.0,3.0,0,6,0,0,66,182.88,264.0,187.96,1.0,30.28062970568104,7,3,0,1.0,15,1,257.0,0.0,0.0,0.0,2.0,345.0,223.0,379.0,3.0,171.33333333333334
14390,471.0,1.0,14.0,11.0,14.0,11.0,0.0,0.0,0.0,0.0,5.0,662,8,471.0,2120.0,471.0,3.0,0,6,0,0,82,182.88,264.0,187.96,1.0,30.28062970568104,7,3,0,1.0,1,1,262.0,0.0,0.0,0.0,2.0,359.0,234.0,393.0,4.0,158.57142857142858
686,476.0,0.0,232.0,155.0,214.0,138.0,0.0,0.0,0.0,0.0,3.0,43,210,476.0,3391.0,476.0,3.0,0,6,0,0,103,203.2,265.0,203.2,0.0,48.054757015742645,31,10,0,1.0,149,0,3.0,0.0,0.0,0.0,0.0,214.0,155.0,232.0,0.0,103.0
718,476.0,1.0,28.0,15.0,25.0,12.0,0.0,0.0,0.0,0.0,78.0,45,121,476.0,985.0,476.0,5.0,1,6,0,0,189,203.2,265.0,203.2,0.0,48.054757015742645,31,10,0,1.0,75,0,81.0,0.0,0.0,0.0,0.0,239.0,170.0,260.0,1.0,146.0
762,476.0,1.0,34.0,10.0,34.0,10.0,0.0,0.0,0.0,0.0,4.0,48,121,476.0,1774.0,476.0,5.0,1,6,0,0,114,203.2,265.0,203.2,0.0,48.054757015742645,31,10,0,1.0,0,0,85.0,0.0,0.0,0.0,0.0,273.0,180.0,294.0,2.0,135.33333333333334
825,476.0,0.0,5.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,29.0,52,0,1676.0,476.0,1676.0,5.0,1,6,0,2,50,203.2,265.0,203.2,0.0,48.054757015742645,31,10,0,1.0,0,0,114.0,0.0,0.0,1.0,1.0,278.0,182.0,299.0,2.0,114.0
873,476.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,55,121,3942.0,476.0,3942.0,5.0,1,6,0,2,47,203.2,265.0,203.2,0.0,48.054757015742645,31,10,0,1.0,0,0,114.0,0.0,0.0,1.0,1.0,282.0,184.0,303.0,2.0,100.6
958,476.0,1.0,70.0,32.0,69.0,31.0,0.0,0.0,0.0,0.0,1.0,60,117,476.0,424.0,476.0,3.0,0,6,0,0,299,203.2,265.0,203.2,0.0,48.054757015742645,31,10,0,1.0,0,0,115.0,0.0,0.0,1.0,1.0,351.0,216.0,373.0,3.0,133.66666666666666
1034,476.0,0.0,276.0,137.0,224.0,85.0,0.0,0.0,0.0,0.0,197.0,65,121,476.0,704.0,476.0,3.0,0,6,0,1,300,203.2,265.0,203.2,0.0,48.054757015742645,31,10,0,1.0,0,0,312.0,0.0,0.0,1.0,1.0,575.0,353.0,649.0,3.0,157.42857142857142
1104,476.0,1.0,30.0,13.0,30.0,13.0,0.0,0.0,0.0,0.0,4.0,69,0,476.0,3942.0,476.0,5.0,1,6,0,0,163,203.2,265.0,203.2,0.0,48.054757015742645,31,10,0,1.0,27,0,316.0,0.0,0.0,1.0,1.0,605.0,366.0,679.0,4.0,158.125
1176,476.0,0.0,265.0,99.0,263.0,97.0,0.0,0.0,0.0,0.0,45.0,73,121,476.0,3942.0,476.0,5.0,1,6,0,1,300,203.2,265.0,203.2,0.0,48.054757015742645,31,10,0,1.0,0,0,361.0,0.0,0.0,1.0,1.0,868.0,465.0,944.0,4.0,173.88888888888889
1296,476.0,0.0,233.0,100.0,175.0,49.0,0.0,0.0,1.0,1.0,344.0,80,121,476.0,1635.0,476.0,5.0,1,6,0,1,300,203.2,265.0,203.2,0.0,48.054757015742645,31,10,0,1.0,45,0,705.0,1.0,1.0,1.0,1.0,1043.0,565.0,1177.0,4.0,186.5
1385,476.0,0.0,123.0,39.0,106.0,25.0,0.0,0.0,0.0,0.0,45.0,85,121,3371.0,476.0,3371.0,5.0,1,6,0,1,300,203.2,265.0,203.2,0.0,48.054757015742645,31,10,0,1.0,25,0,750.0,1.0,1.0,1.0,1.0,1149.0,604.0,1300.0,4.0,196.8181818181818
1614,476.0,0.0,191.0,137.0,121.0,68.0,0.0,0.0,0.0,0.0,460.0,98,75,476.0,265.0,476.0,3.0,0,6,0,1,300,203.2,265.0,203.2,0.0,48.054757015742645,31,10,0,1.0,123,0,1210.0,1.0,1.0,1.0,1.0,1270.0,741.0,1491.0,4.0,205.41666666666666
1725,476.0,1.0,167.0,87.0,131.0,53.0,0.0,0.0,0.0,0.0,120.0,104,0,1458.0,476.0,1458.0,5.0,1,6,0,2,88,203.2,265.0,203.2,0.0,48.054757015742645,31,10,0,1.0,0,0,1330.0,1.0,1.0,1.0,1.0,1401.0,828.0,1658.0,5.0,196.3846153846154
882,483.0,1.0,13.0,7.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,56,0,483.0,781.0,483.0,3.0,0,5,0,0,20,185.42,170.0,195.58,0.0,44.766598220396986,15,6,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,13.0,1.0,20.0
934,483.0,1.0,10.0,7.0,10.0,7.0,0.0,0.0,0.0,0.0,3.0,59,0,483.0,1098.0,483.0,3.0,0,5,0,0,22,185.42,170.0,195.58,0.0,44.766598220396986,15,6,0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,23.0,14.0,23.0,2.0,21.0
1066,483.0,0.0,22.0,13.0,22.0,13.0,0.0,0.0,1.0,0.0,49.0,67,165,483.0,244.0,483.0,3.0,0,5,0,2,129,185.42,170.0,195.58,0.0,44.766598220396986,15,6,0,0.0,0,0,52.0,0.0,1.0,0.0,0.0,45.0,27.0,45.0,2.0,57.0
1114,483.0,0.0,13.0,6.0,12.0,5.0,0.0,0.0,1.0,0.0,10.0,70,117,483.0,1040.0,483.0,3.0,0,5,0,2,139,185.42,170.0,195.58,0.0,44.766598220396986,15,6,0,0.0,60,0,62.0,0.0,2.0,0.0,0.0,57.0,33.0,58.0,2.0,77.5
1228,483.0,0.0,125.0,63.0,93.0,32.0,7.0,3.0,0.0,0.0,209.0,76,165,483.0,1992.0,483.0,3.0,0,5,0,1,300,185.42,170.0,195.58,0.0,44.766598220396986,15,6,0,0.0,27,0,271.0,0.0,2.0,3.0,7.0,150.0,96.0,183.0,2.0,122.0
1415,483.0,0.0,121.0,48.0,99.0,28.0,0.0,0.0,0.0,1.0,59.0,87,117,1409.0,483.0,1409.0,3.0,0,5,0,1,300,185.42,170.0,195.58,0.0,44.766598220396986,15,6,0,0.0,26,0,330.0,1.0,2.0,3.0,7.0,249.0,144.0,304.0,2.0,151.66666666666666
1708,483.0,0.0,105.0,58.0,101.0,54.0,0.0,0.0,0.0,0.0,84.0,103,165,483.0,3621.0,483.0,3.0,0,3,0,1,300,185.42,170.0,195.58,0.0,44.766598220396986,15,6,0,0.0,0,0,414.0,1.0,2.0,3.0,7.0,350.0,202.0,409.0,2.0,172.85714285714286
1832,483.0,0.0,131.0,71.0,86.0,32.0,2.0,2.0,1.0,0.0,520.0,109,117,483.0,3290.0,483.0,3.0,0,3,0,1,300,185.42,170.0,195.58,0.0,44.766598220396986,15,6,0,0.0,7,4,934.0,1.0,3.0,5.0,9.0,436.0,273.0,540.0,2.0,188.75
2032,483.0,1.0,17.0,16.0,8.0,7.0,0.0,0.0,0.0,0.0,9.0,119,3,483.0,2765.0,483.0,3.0,0,3,0,0,33,185.42,170.0,195.58,0.0,44.766598220396986,15,6,0,0.0,146,0,943.0,1.0,3.0,5.0,9.0,444.0,289.0,557.0,3.0,171.44444444444446
2258,483.0,1.0,108.0,75.0,35.0,10.0,1.0,1.0,1.0,0.0,327.0,130,55,483.0,803.0,483.0,3.0,0,3,0,0,227,185.42,170.0,195.58,0.0,44.766598220396986,15,6,0,0.0,145,18,1270.0,1.0,4.0,6.0,10.0,479.0,364.0,665.0,4.0,177.0
2437,483.0,0.0,140.0,75.0,98.0,38.0,3.0,0.0,1.0,0.0,159.0,138,68,2645.0,483.0,2645.0,3.0,0,3,0,1,300,185.42,170.0,195.58,0.0,44.766598220396986,15,6,0,0.0,93,4,1429.0,1.0,5.0,6.0,13.0,577.0,439.0,805.0,4.0,188.1818181818182
2557,483.0,0.0,74.0,20.0,61.0,7.0,1.0,1.0,0.0,0.0,30.0,144,0,410.0,483.0,410.0,3.0,0,3,0,2,114,185.42,170.0,195.58,0.0,44.766598220396986,15,6,0,0.0,0,0,1459.0,1.0,5.0,7.0,14.0,638.0,459.0,879.0,4.0,182.0
4016,483.0,0.0,51.0,27.0,41.0,19.0,1.0,1.0,0.0,0.0,13.0,212,0,483.0,2371.0,483.0,3.0,0,3,0,0,80,185.42,170.0,195.58,0.0,44.766598220396986,15,6,0,0.0,60,0,1472.0,1.0,5.0,8.0,15.0,679.0,486.0,930.0,4.0,174.15384615384616
4186,483.0,0.0,42.0,19.0,29.0,9.0,2.0,0.0,0.0,0.0,181.0,220,3,483.0,3661.0,3661.0,3.0,0,3,0,0,151,185.42,170.0,195.58,0.0,44.766598220396986,15,6,0,0.0,133,0,1653.0,1.0,5.0,8.0,17.0,708.0,505.0,972.0,4.0,172.5
6470,483.0,0.0,124.0,45.0,94.0,19.0,0.0,0.0,0.0,0.0,9.0,324,0,483.0,2873.0,2873.0,3.0,0,3,0,1,300,185.42,170.0,195.58,0.0,44.766598220396986,15,6,0,0.0,0,0,1662.0,1.0,5.0,8.0,17.0,802.0,550.0,1096.0,4.0,181.0
3496,484.0,0.0,47.0,20.0,43.0,17.0,1.0,1.0,1.0,0.0,42.0,188,121,484.0,2124.0,2124.0,3.0,0,1,0,2,136,172.72,145.0,177.8,0.0,40.394250513347025,29,13,0,0.0,27,0,42.0,0.0,1.0,1.0,1.0,43.0,20.0,47.0,0.0,136.0
3640,484.0,1.0,74.0,50.0,66.0,43.0,2.0,2.0,0.0,0.0,69.0,195,121,484.0,952.0,484.0,3.0,0,1,0,0,142,172.72,145.0,177.8,0.0,40.394250513347025,29,13,0,0.0,48,0,111.0,0.0,1.0,3.0,3.0,109.0,70.0,121.0,1.0,139.0
3915,484.0,1.0,115.0,51.0,104.0,45.0,1.0,0.0,0.0,0.0,5.0,207,75,1284.0,484.0,484.0,3.0,0,1,0,0,254,172.72,145.0,177.8,0.0,40.394250513347025,29,13,0,0.0,75,0,116.0,0.0,1.0,3.0,4.0,213.0,121.0,236.0,2.0,177.33333333333334
4056,484.0,1.0,21.0,9.0,21.0,9.0,0.0,0.0,0.0,0.0,2.0,214,75,484.0,1401.0,484.0,3.0,0,1,0,0,160,172.72,145.0,177.8,0.0,40.394250513347025,29,13,0,0.0,62,5,118.0,0.0,1.0,3.0,4.0,234.0,130.0,257.0,3.0,173.0
4340,484.0,0.0,150.0,80.0,126.0,58.0,2.0,2.0,0.0,0.0,181.0,227,68,484.0,1189.0,484.0,3.0,0,1,0,1,300,172.72,145.0,177.8,0.0,40.394250513347025,29,13,0,0.0,7,4,299.0,0.0,1.0,5.0,6.0,360.0,210.0,407.0,3.0,198.4
4614,484.0,1.0,105.0,47.0,101.0,43.0,1.0,1.0,0.0,0.0,63.0,239,0,484.0,649.0,484.0,3.0,0,1,0,0,144,172.72,145.0,177.8,0.0,40.394250513347025,29,13,0,0.0,0,0,362.0,0.0,1.0,6.0,7.0,461.0,257.0,512.0,4.0,189.33333333333334
5486,484.0,0.0,236.0,103.0,219.0,87.0,0.0,0.0,0.0,0.0,14.0,278,0,484.0,542.0,484.0,5.0,0,1,0,1,300,172.72,145.0,177.8,0.0,40.394250513347025,29,13,0,0.0,14,0,376.0,0.0,1.0,6.0,7.0,680.0,360.0,748.0,4.0,205.14285714285714
5905,484.0,0.0,119.0,62.0,86.0,31.0,0.0,0.0,0.0,0.0,0.0,298,3,3122.0,484.0,3122.0,5.0,0,1,0,2,296,172.72,145.0,177.8,0.0,40.394250513347025,29,13,0,0.0,23,0,376.0,0.0,1.0,6.0,7.0,766.0,422.0,867.0,4.0,216.5
